Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CashbackPerOrder,CouponPerOrder,AppHoursPerDevice,IsNewCustomer,OrdersPerMonth,CashbackPerMonth,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn
16.0,1,15.0,3.0,4,3,6,14.0,2.0,2.0,1.0,165,82.5,1.0,0.75,0,0.11764705882352941,9.705882352941176,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3.0,3,9.0,3.0,4,1,3,19.0,1.0,2.0,10.0,171,85.5,0.5,0.75,1,0.5,42.75,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
11.0,1,10.0,3.0,4,4,5,16.0,2.0,2.0,2.0,166,83.0,1.0,0.75,0,0.16666666666666666,13.833333333333334,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
2.0,1,8.0,2.0,3,2,8,11.0,7.0,11.0,3.0,222,20.181818181818183,0.6363636363636364,0.6666666666666666,1,3.6666666666666665,74.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1.0,1,15.0,4.0,6,5,3,12.0,2.0,2.0,8.0,146,73.0,1.0,0.6666666666666666,1,1.0,73.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
14.0,2,16.0,3.0,4,1,4,15.0,1.0,12.0,6.0,291,24.25,0.08333333333333333,0.75,0,0.8,19.4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
14.0,3,17.0,3.0,5,4,9,13.0,2.0,2.0,4.0,194,97.0,1.0,0.6,0,0.13333333333333333,12.933333333333334,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
19.0,1,15.0,4.0,4,2,11,15.0,8.0,10.0,9.0,162,16.2,0.8,1.0,0,0.5,8.1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1.0,1,30.0,3.0,4,1,3,23.0,1.0,2.0,3.0,154,77.0,0.5,0.75,1,1.0,77.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
18.0,1,14.0,3.0,3,2,4,21.0,1.0,1.0,2.0,127,127.0,1.0,1.0,0,0.05263157894736842,6.684210526315789,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
13.0,1,16.0,4.0,4,4,11,16.0,2.0,2.0,4.0,193,96.5,1.0,1.0,0,0.14285714285714285,13.785714285714286,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1.0,1,22.0,4.0,4,1,3,15.0,2.0,2.0,1.0,137,68.5,1.0,1.0,1,1.0,68.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
12.0,3,30.0,2.0,4,1,1,11.0,3.0,9.0,3.0,220,24.444444444444443,0.3333333333333333,0.5,0,0.6923076923076923,16.923076923076923,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2.0,1,7.0,3.0,6,2,2,12.0,8.0,8.0,6.0,192,24.0,1.0,0.5,1,2.6666666666666665,64.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1.0,1,13.0,4.0,4,3,2,21.0,2.0,3.0,3.0,153,51.0,0.6666666666666666,1.0,1,1.5,76.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
14.0,1,15.0,3.0,3,3,3,15.0,1.0,1.0,11.0,294,294.0,1.0,1.0,0,0.06666666666666667,19.6,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.0,1,14.0,3.0,4,5,7,20.0,1.0,1.0,0.0,124,124.0,1.0,0.75,1,1.0,124.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1.0,1,17.0,4.0,5,4,3,26.0,1.0,2.0,1.0,144,72.0,0.5,0.8,1,1.0,72.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
9.0,1,11.0,3.0,4,5,7,17.0,0.0,1.0,0.0,121,121.0,0.0,0.75,0,0.1,12.1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
14.0,3,9.0,2.0,4,4,3,11.0,1.0,1.0,4.0,189,189.0,1.0,0.5,0,0.06666666666666667,12.6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1.0,3,15.0,3.0,4,3,2,23.0,2.0,2.0,5.0,174,87.0,1.0,0.75,1,1.0,87.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
5.0,1,31.0,4.0,5,5,3,20.0,2.0,2.0,9.0,193,96.5,1.0,0.8,0,0.3333333333333333,32.166666666666664,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2.0,1,13.0,3.0,5,3,3,15.0,2.0,2.0,3.0,152,76.0,1.0,0.6,1,0.6666666666666666,50.666666666666664,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4.0,1,15.0,4.0,2,5,2,13.0,1.0,2.0,8.0,239,119.5,0.5,2.0,0,0.4,47.8,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3.0,1,9.0,3.0,4,2,9,12.0,8.0,2.0,6.0,247,123.5,4.0,0.75,1,0.5,61.75,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
3.0,3,21.0,3.0,4,5,3,11.0,0.0,1.0,7.0,171,171.0,0.0,0.75,1,0.25,42.75,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
15.0,1,21.0,3.0,4,3,6,13.0,2.0,2.0,9.0,150,75.0,1.0,0.75,0,0.125,9.375,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
10.0,3,15.0,3.0,3,4,2,13.0,6.0,7.0,7.0,188,26.857142857142858,0.8571428571428571,1.0,0,0.6363636363636364,17.09090909090909,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
8.0,1,8.0,3.0,5,4,7,18.0,2.0,2.0,3.0,158,79.0,1.0,0.6,0,0.2222222222222222,17.555555555555557,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
10.0,1,13.0,3.0,3,5,6,22.0,0.0,1.0,4.0,143,143.0,0.0,1.0,0,0.09090909090909091,13.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6.0,1,13.0,2.0,3,3,2,20.0,2.0,2.0,8.0,160,80.0,1.0,0.6666666666666666,0,0.2857142857142857,22.857142857142858,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,1,11.0,3.0,4,1,10,12.0,0.0,1.0,3.0,138,138.0,0.0,0.75,1,0.25,34.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
18.0,3,12.0,2.0,4,2,7,12.0,12.0,12.0,8.0,189,15.75,1.0,0.5,0,0.631578947368421,9.947368421052632,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1.0,1,7.0,4.0,5,3,2,15.0,2.0,2.0,3.0,162,81.0,1.0,0.8,1,1.0,81.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
6.0,3,23.0,2.0,3,3,2,11.0,1.0,6.0,0.0,274,45.666666666666664,0.16666666666666666,0.6666666666666666,0,0.8571428571428571,39.142857142857146,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
20.0,3,11.0,3.0,5,4,4,15.0,2.0,2.0,9.0,313,156.5,1.0,0.6,0,0.09523809523809523,14.904761904761905,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
9.0,3,7.0,3.0,5,5,2,15.0,2.0,3.0,9.0,168,56.0,0.6666666666666666,0.6,0,0.3,16.8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
22.0,1,8.0,2.0,3,1,4,15.0,1.0,4.0,3.0,292,73.0,0.25,0.6666666666666666,0,0.17391304347826086,12.695652173913043,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
12.0,1,28.0,2.0,3,5,2,13.0,1.0,2.0,8.0,209,104.5,0.5,0.6666666666666666,0,0.15384615384615385,16.076923076923077,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7.0,1,12.0,2.0,4,4,7,15.0,1.0,1.0,0.0,145,145.0,1.0,0.5,0,0.125,18.125,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5.0,1,12.0,4.0,5,5,8,18.0,2.0,2.0,1.0,146,73.0,1.0,0.8,0,0.3333333333333333,24.333333333333332,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
16.0,1,33.0,2.0,3,5,9,11.0,1.0,1.0,1.0,208,208.0,1.0,0.6666666666666666,0,0.058823529411764705,12.235294117647058,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0.0,1,14.0,2.0,4,5,2,11.0,0.0,1.0,0.0,123,123.0,0.0,0.5,1,1.0,123.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
4.0,1,16.0,3.0,4,5,5,15.0,2.0,2.0,1.0,145,72.5,1.0,0.75,0,0.4,29.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
0.0,1,17.0,3.0,5,4,6,15.0,1.0,1.0,0.0,148,148.0,1.0,0.6,1,1.0,148.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9.0,3,17.0,3.0,3,1,1,14.0,0.0,2.0,8.0,197,98.5,0.0,1.0,0,0.2,19.7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
24.0,1,6.0,3.0,3,1,2,11.0,1.0,1.0,0.0,127,127.0,1.0,1.0,0,0.04,5.08,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1.0,1,8.0,4.0,4,5,2,14.0,8.0,8.0,7.0,154,19.25,1.0,1.0,1,4.0,77.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23.0,1,23.0,2.0,4,5,6,15.0,0.0,2.0,11.0,233,116.5,0.0,0.5,0,0.08333333333333333,9.708333333333334,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0.0,3,29.0,2.0,4,5,2,13.0,0.0,3.0,10.0,173,57.666666666666664,0.0,0.5,1,3.0,173.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
5.0,1,13.0,3.0,2,4,2,20.0,0.0,1.0,3.0,128,128.0,0.0,1.5,0,0.16666666666666666,21.333333333333332,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
16.0,1,20.0,4.0,2,5,7,19.0,2.0,2.0,1.0,180,90.0,1.0,2.0,0,0.11764705882352941,10.588235294117647,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5.0,1,12.0,3.0,3,3,4,20.0,0.0,1.0,4.0,130,130.0,0.0,1.0,0,0.16666666666666666,21.666666666666668,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6.0,3,17.0,3.0,4,2,3,13.0,1.0,2.0,9.0,179,89.5,0.5,0.75,0,0.2857142857142857,25.571428571428573,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4.0,3,16.0,2.0,3,1,3,11.0,1.0,1.0,4.0,166,166.0,1.0,0.6666666666666666,0,0.2,33.2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.0,3,6.0,2.0,3,3,2,17.0,2.0,7.0,7.0,153,21.857142857142858,0.2857142857142857,0.6666666666666666,1,7.0,153.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0.0,1,8.0,2.0,4,1,2,22.0,1.0,1.0,0.0,111,111.0,1.0,0.5,1,1.0,111.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
12.0,1,10.0,3.0,4,3,5,21.0,3.0,3.0,3.0,168,56.0,1.0,0.75,0,0.23076923076923078,12.923076923076923,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1.0,3,16.0,3.0,4,1,3,25.0,3.0,3.0,3.0,151,50.333333333333336,1.0,0.75,1,1.5,75.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9.0,3,9.0,4.0,4,1,3,14.0,3.0,3.0,3.0,145,48.333333333333336,1.0,1.0,0,0.3,14.5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4.0,3,11.0,3.0,3,1,2,11.0,0.0,1.0,2.0,155,155.0,0.0,1.0,0,0.2,31.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
11.0,3,7.0,2.0,3,4,1,15.0,1.0,5.0,8.0,144,28.8,0.2,0.6666666666666666,0,0.4166666666666667,12.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,1,8.0,2.0,5,1,3,20.0,1.0,1.0,2.0,161,161.0,1.0,0.4,1,0.25,40.25,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
7.0,1,7.0,4.0,3,3,6,20.0,1.0,2.0,6.0,287,143.5,0.5,1.3333333333333333,0,0.25,35.875,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5.0,3,13.0,4.0,3,2,6,23.0,4.0,6.0,8.0,180,30.0,0.6666666666666666,1.3333333333333333,0,1.0,30.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
30.0,3,18.0,3.0,5,5,6,17.0,1.0,2.0,1.0,179,89.5,0.5,0.6,0,0.06451612903225806,5.774193548387097,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1.0,2,9.0,3.0,5,1,3,13.0,1.0,2.0,1.0,151,75.5,0.5,0.6,1,1.0,75.5,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
6.0,3,19.0,3.0,4,5,2,13.0,1.0,14.0,15.0,263,18.785714285714285,0.07142857142857142,0.75,0,2.0,37.57142857142857,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
8.0,1,14.0,2.0,1,3,4,13.0,2.0,2.0,2.0,125,62.5,1.0,2.0,0,0.2222222222222222,13.88888888888889,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
18.0,3,19.0,2.0,1,3,7,17.0,2.0,2.0,8.0,237,118.5,1.0,2.0,0,0.10526315789473684,12.473684210526315,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
0.0,1,14.0,2.0,4,2,2,13.0,0.0,1.0,1.0,124,124.0,0.0,0.5,1,1.0,124.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
30.0,1,7.0,4.0,6,1,5,21.0,1.0,2.0,1.0,234,117.0,0.5,0.6666666666666666,0,0.06451612903225806,7.548387096774194,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
12.0,1,18.0,3.0,3,4,5,21.0,1.0,1.0,0.0,153,153.0,1.0,1.0,0,0.07692307692307693,11.76923076923077,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6.0,1,12.0,3.0,2,1,5,18.0,2.0,2.0,3.0,158,79.0,1.0,1.5,0,0.2857142857142857,22.571428571428573,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
14.0,3,6.0,2.0,1,5,2,16.0,1.0,1.0,7.0,184,184.0,1.0,2.0,0,0.06666666666666667,12.266666666666667,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1.0,3,11.0,3.0,6,2,3,12.0,8.0,10.0,3.0,229,22.9,0.8,0.5,1,5.0,114.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
11.0,1,7.0,1.0,4,2,4,19.0,1.0,2.0,3.0,261,130.5,0.5,0.25,0,0.16666666666666666,21.75,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
12.0,1,15.0,3.0,3,4,10,15.0,1.0,1.0,3.0,168,168.0,1.0,1.0,0,0.07692307692307693,12.923076923076923,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
12.0,1,30.0,3.0,4,2,11,15.0,1.0,2.0,3.0,182,91.0,0.5,0.75,0,0.15384615384615385,14.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
30.0,1,15.0,3.0,4,4,5,20.0,1.0,1.0,0.0,133,133.0,1.0,0.75,0,0.03225806451612903,4.290322580645161,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
26.0,1,29.0,3.0,3,1,7,18.0,3.0,2.0,8.0,243,121.5,1.5,1.0,0,0.07407407407407407,9.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
13.0,3,34.0,2.0,5,5,4,15.0,0.0,1.0,3.0,209,209.0,0.0,0.4,0,0.07142857142857142,14.928571428571429,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
0.0,2,24.0,3.0,1,5,1,17.0,1.0,1.0,0.0,130,130.0,1.0,3.0,1,1.0,130.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
15.0,1,13.0,4.0,5,4,8,16.0,2.0,2.0,3.0,185,92.5,1.0,0.8,0,0.125,11.5625,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4.0,1,7.0,3.0,6,3,5,22.0,2.0,2.0,3.0,163,81.5,1.0,0.5,0,0.4,32.6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
8.0,1,15.0,3.0,2,3,4,13.0,2.0,2.0,3.0,169,84.5,1.0,1.5,0,0.2222222222222222,18.77777777777778,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
26.0,1,7.0,4.0,5,3,2,15.0,2.0,12.0,10.0,325,27.083333333333332,0.16666666666666666,0.8,0,0.4444444444444444,12.037037037037036,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4.0,1,8.0,4.0,4,4,3,14.0,2.0,2.0,8.0,162,81.0,1.0,1.0,0,0.4,32.4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
7.0,1,13.0,3.0,3,1,2,13.0,0.0,1.0,0.0,130,130.0,0.0,1.0,0,0.125,16.25,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
13.0,2,9.0,3.0,5,1,10,12.0,2.0,2.0,5.0,177,88.5,1.0,0.6,0,0.14285714285714285,12.642857142857142,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0.0,1,11.0,2.0,3,3,2,13.0,0.0,2.0,2.0,134,67.0,0.0,0.6666666666666666,1,2.0,134.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
8.0,1,17.0,3.0,2,1,3,14.0,6.0,8.0,3.0,172,21.5,0.75,1.5,0,0.8888888888888888,19.11111111111111,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4.0,3,12.0,3.0,2,2,5,22.0,3.0,5.0,7.0,155,31.0,0.6,1.5,0,1.0,31.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6.0,3,8.0,4.0,5,4,2,15.0,3.0,3.0,3.0,148,49.333333333333336,1.0,0.8,0,0.42857142857142855,21.142857142857142,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
9.0,3,21.0,2.0,5,1,2,24.0,5.0,11.0,11.0,154,14.0,0.45454545454545453,0.4,0,1.1,15.4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
19.0,1,21.0,2.0,3,4,6,11.0,1.0,1.0,3.0,291,291.0,1.0,0.6666666666666666,0,0.05,14.55,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
25.0,1,31.0,2.0,4,2,4,22.0,0.0,2.0,0.0,238,119.0,0.0,0.5,0,0.07692307692307693,9.153846153846153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
23.0,1,8.0,3.0,4,3,6,15.0,1.0,2.0,1.0,279,139.5,0.5,0.75,0,0.08333333333333333,11.625,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
13.0,3,8.0,3.0,3,3,1,14.0,1.0,1.0,12.0,280,280.0,1.0,1.0,0,0.07142857142857142,20.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17.0,3,23.0,4.0,4,2,7,23.0,1.0,2.0,10.0,286,143.0,0.5,1.0,0,0.1111111111111111,15.88888888888889,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9.0,1,7.0,4.0,4,5,6,14.0,1.0,2.0,3.0,147,73.5,0.5,1.0,0,0.2,14.7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1.0,1,17.0,4.0,2,3,3,19.0,1.0,2.0,3.0,160,80.0,0.5,2.0,1,1.0,80.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7.0,1,14.0,3.0,3,3,4,11.0,1.0,4.0,3.0,161,40.25,0.25,1.0,0,0.5,20.125,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6.0,3,8.0,3.0,3,1,2,14.0,1.0,1.0,4.0,155,155.0,1.0,1.0,0,0.14285714285714285,22.142857142857142,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1.0,3,13.0,2.0,3,5,1,14.0,1.0,1.0,3.0,149,149.0,1.0,0.6666666666666666,1,0.5,74.5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
10.0,3,27.0,3.0,3,1,6,15.0,1.0,1.0,0.0,130,130.0,1.0,1.0,0,0.09090909090909091,11.818181818181818,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,1,9.0,4.0,5,4,2,18.0,1.0,2.0,5.0,157,78.5,0.5,0.8,1,0.6666666666666666,52.333333333333336,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
26.0,3,8.0,2.0,3,3,7,13.0,11.0,2.0,2.0,249,124.5,5.5,0.6666666666666666,0,0.07407407407407407,9.222222222222221,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
6.0,1,31.0,4.0,4,1,3,16.0,2.0,5.0,8.0,178,35.6,0.4,1.0,0,0.7142857142857143,25.428571428571427,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
9.0,1,14.0,3.0,5,5,2,11.0,1.0,1.0,7.0,121,121.0,1.0,0.6,0,0.1,12.1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
10.0,3,9.0,4.0,4,1,5,22.0,1.0,2.0,3.0,151,75.5,0.5,1.0,0,0.18181818181818182,13.727272727272727,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
14.0,1,28.0,3.0,3,2,4,14.0,0.0,3.0,3.0,155,51.666666666666664,0.0,1.0,0,0.2,10.333333333333334,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
11.0,1,21.0,3.0,4,1,1,14.0,2.0,2.0,3.0,215,107.5,1.0,0.75,0,0.16666666666666666,17.916666666666668,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
0.0,3,33.0,2.0,3,1,2,18.0,3.0,7.0,7.0,158,22.571428571428573,0.42857142857142855,0.6666666666666666,1,7.0,158.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
15.0,3,10.0,3.0,5,4,4,12.0,2.0,2.0,3.0,214,107.0,1.0,0.6,0,0.125,13.375,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6.0,1,20.0,3.0,3,4,2,13.0,0.0,1.0,6.0,128,128.0,0.0,1.0,0,0.14285714285714285,18.285714285714285,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0.0,3,8.0,3.0,3,3,2,19.0,0.0,2.0,2.0,128,64.0,0.0,1.0,1,2.0,128.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.0,1,16.0,3.0,2,3,2,18.0,1.0,1.0,2.0,135,135.0,1.0,1.5,1,1.0,135.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10.0,1,31.0,3.0,4,4,9,16.0,2.0,2.0,9.0,182,91.0,1.0,0.75,0,0.18181818181818182,16.545454545454547,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1.0,1,10.0,4.0,4,5,7,14.0,2.0,2.0,3.0,165,82.5,1.0,1.0,1,1.0,82.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2.0,1,9.0,2.0,3,5,2,18.0,0.0,1.0,5.0,147,147.0,0.0,0.6666666666666666,1,0.3333333333333333,49.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
16.0,1,30.0,3.0,5,3,3,13.0,4.0,4.0,8.0,168,42.0,1.0,0.6,0,0.23529411764705882,9.882352941176471,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
7.0,1,11.0,3.0,5,4,8,22.0,1.0,2.0,2.0,151,75.5,0.5,0.6,0,0.25,18.875,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
10.0,1,13.0,1.0,3,3,5,13.0,0.0,2.0,2.0,237,118.5,0.0,0.3333333333333333,0,0.18181818181818182,21.545454545454547,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28.0,3,32.0,2.0,4,1,2,15.0,0.0,2.0,13.0,296,148.0,0.0,0.5,0,0.06896551724137931,10.206896551724139,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
12.0,1,9.0,3.0,4,3,11,15.0,2.0,2.0,1.0,191,95.5,1.0,0.75,0,0.15384615384615385,14.692307692307692,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0.0,1,12.0,3.0,3,5,3,11.0,0.0,1.0,3.0,130,130.0,0.0,1.0,1,1.0,130.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
0.0,3,14.0,2.0,3,2,2,14.0,0.0,1.0,2.0,123,123.0,0.0,0.6666666666666666,1,1.0,123.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0.0,1,6.0,3.0,3,3,1,12.0,1.0,1.0,2.0,149,149.0,1.0,1.0,1,1.0,149.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4.0,2,8.0,3.0,4,5,4,12.0,0.0,1.0,0.0,164,164.0,0.0,0.75,0,0.2,32.8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
5.0,3,11.0,2.0,3,4,2,14.0,2.0,5.0,3.0,165,33.0,0.4,0.6666666666666666,0,0.8333333333333334,27.5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
6.0,3,14.0,4.0,4,1,6,13.0,1.0,2.0,3.0,217,108.5,0.5,1.0,0,0.2857142857142857,31.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4.0,1,30.0,1.0,3,1,3,20.0,0.0,1.0,4.0,152,152.0,0.0,0.3333333333333333,0,0.2,30.4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
